"","X","RespondentID","Year","Age","Region","Educ.Level","Educ.Years","Educ.Attained","Marital","Husb.Educ.Level","Husb.Educ.Years","Husb.Employment","Employment","Husb.Educ.Attained","Husb.Age","Emotional.IPV","Less.Physic.IPV","More.Physic.IPV","Sexual.IPV","Husb.Employment.Bin","Employment.Bin","LPG","Physical.IPV","ANY.IPV","Counts.IPV","Male","Female"
"1943",11543,12143,2017,30,4,3,12,5,2,3,15,1219,4321,5,33,1,1,1,1,1,1,"Both employed",1,1,3,1,1
"1944",11544,12144,2017,20,4,2,11,4,2,2,11,5242,3131,3,21,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1945",11545,12145,2017,36,4,2,11,4,1,2,11,8322,9111,3,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1946",11546,12146,2017,34,4,2,11,4,1,3,15,1113,0,5,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1947",11547,12147,2017,30,4,3,15,5,2,3,12,5221,5222,5,29,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1948",11548,12149,2017,23,4,2,9,3,2,1,7,9312,0,1,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1949",11550,12151,2017,24,4,2,9,3,1,2,11,6115,0,3,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1950",11553,12156,2017,28,4,3,15,5,1,3,15,5412,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1951",11554,12157,2017,26,4,3,15,5,1,3,15,3115,7422,5,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1952",11555,12158,2017,23,4,2,11,4,2,2,11,9312,0,3,20,0,1,1,0,1,0,"Male only Employed",1,1,1,1,0
"1953",11556,12159,2017,29,4,3,15,5,1,3,15,2152,5221,5,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1954",11558,12161,2017,34,4,2,11,4,1,1,7,9312,0,1,41,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"1955",11559,12162,2017,24,4,2,11,4,2,2,11,7412,9321,3,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1956",11560,12163,2017,37,4,3,15,5,1,3,17,3339,0,5,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1957",11561,12164,2017,44,4,2,10,3,1,3,14,1324,1221,5,47,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1958",11562,12165,2017,26,4,3,13,5,1,3,14,5242,5242,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1959",11563,12166,2017,28,4,3,15,5,1,3,15,8350,0,5,30,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1960",11564,12167,2017,36,4,3,15,5,1,2,11,7126,0,3,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1961",11565,12168,2017,34,4,2,11,4,1,3,15,8350,0,5,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1962",11566,12169,2017,31,4,2,11,4,1,2,11,4132,0,3,32,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1963",11568,12171,2017,34,4,2,11,4,1,2,11,7413,0,3,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1964",11569,12172,2017,34,4,3,15,5,2,3,15,1211,0,5,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1965",11570,12173,2017,19,4,2,11,4,2,2,11,9629,0,3,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1966",11571,12174,2017,36,4,3,15,5,2,3,15,5412,4222,5,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1967",11572,12175,2017,26,4,2,9,3,2,1,7,6226,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1968",11573,12176,2017,35,4,2,10,3,2,2,11,5249,0,3,41,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"1969",11574,12177,2017,31,4,3,15,5,1,3,13,2431,1221,5,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1970",11575,12178,2017,32,4,2,11,4,1,2,10,5223,0,3,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1971",11576,12179,2017,36,4,3,15,5,2,3,13,9621,1221,5,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1972",11577,12180,2017,28,4,3,12,5,1,3,15,7412,1221,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1973",11578,12181,2017,25,4,2,11,4,2,3,13,9211,0,5,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1974",11580,12183,2017,25,4,2,11,4,2,1,7,5153,7533,1,36,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"1975",11581,12184,2017,22,4,2,11,4,2,2,11,9312,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1976",11582,12185,2017,30,4,2,9,3,2,2,9,9312,0,3,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1977",11583,12186,2017,21,4,1,7,2,2,1,3,9213,0,1,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1978",11584,12187,2017,34,4,2,11,4,1,2,11,9312,9520,3,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1979",11585,12188,2017,23,4,3,13,5,2,3,13,2131,1221,5,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1980",11587,12190,2017,25,4,3,15,5,1,3,15,8321,4222,5,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1981",11589,12192,2017,30,4,2,11,4,1,2,11,1420,5220,3,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1982",11590,12193,2017,32,4,3,15,5,1,3,15,2151,0,5,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1983",11591,12194,2017,32,4,3,14,5,1,3,15,4222,4222,5,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1984",11592,12195,2017,34,4,3,13,5,1,3,15,7412,0,5,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1985",11593,12196,2017,19,4,3,12,5,2,2,11,9334,9334,3,19,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1986",11594,12197,2017,22,4,2,11,4,2,3,15,8321,5221,5,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1987",11595,12198,2017,24,4,2,11,4,2,3,13,7132,0,5,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1988",11597,12200,2017,18,4,2,10,3,2,1,4,9333,0,1,21,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1989",11598,12201,2017,32,4,3,15,5,1,3,15,5222,0,5,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1990",11599,12202,2017,37,4,3,15,5,1,3,15,8322,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1991",11600,12203,2017,30,4,2,11,4,1,3,15,0,0,5,37,0,0,0,0,0,0,"Both unemployed",0,0,0,0,0
"1992",11601,12204,2017,33,4,3,12,5,1,3,12,4412,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1993",11602,12205,2017,35,4,3,15,5,2,3,15,4412,1411,5,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1994",11603,12206,2017,33,4,3,15,5,1,3,15,2330,2330,5,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1995",11604,12207,2017,33,4,3,13,5,1,1,7,5212,0,1,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1996",11606,12209,2017,24,4,3,13,5,1,2,11,9321,4110,3,24,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1997",11609,12213,2017,26,4,2,11,4,2,2,8,0,9329,3,27,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"1998",11610,12215,2017,27,4,2,11,4,2,2,9,9312,0,3,21,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1999",11611,12216,2017,19,4,1,2,1,2,1,7,7132,0,1,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2000",11612,12218,2017,29,4,1,4,1,2,1,1,9312,0,1,44,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"2001",11613,12219,2017,34,4,3,13,5,2,3,15,9214,0,5,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2002",11614,12220,2017,23,4,2,11,4,2,3,13,5242,5153,5,25,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2003",11615,12221,2017,35,4,2,11,4,1,2,8,6125,0,3,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2004",11616,12222,2017,20,4,1,7,2,2,3,12,4110,0,5,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2005",11617,12223,2017,31,4,3,13,5,1,3,13,8322,7513,5,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2006",11618,12224,2017,21,4,3,12,5,1,3,12,5221,4321,5,26,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"2007",11620,12226,2017,26,4,3,15,5,1,2,11,6111,9321,3,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2008",11621,12227,2017,36,4,3,15,5,1,3,15,2529,1346,5,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2009",11623,12229,2017,28,4,3,15,5,1,3,12,9321,0,5,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2010",11624,12230,2017,29,4,3,12,5,1,2,11,5153,0,3,28,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"2011",11625,12231,2017,39,4,3,15,5,1,3,13,4212,5230,5,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2012",11627,12233,2017,33,4,3,13,5,1,2,10,7212,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2013",11628,12234,2017,26,4,2,9,3,2,1,1,5212,4214,1,24,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2014",11629,12235,2017,37,4,2,11,4,1,2,11,1324,9321,3,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2015",11630,12236,2017,20,4,3,13,5,1,3,15,3511,9321,5,27,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"2016",11631,12237,2017,38,4,2,11,4,1,3,13,6111,0,5,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2017",11632,12238,2017,39,4,2,11,4,1,2,11,8321,7512,3,39,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"2018",11633,12240,2017,38,4,2,11,4,2,1,3,9312,0,1,48,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"2019",11634,12241,2017,44,4,1,5,1,1,2,11,2162,0,3,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2020",11635,12242,2017,31,4,3,15,5,1,3,15,2142,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2021",11636,12243,2017,22,4,2,11,4,2,3,13,9321,1221,5,43,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"2022",11637,12244,2017,31,4,3,13,5,1,3,13,5230,9321,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2023",11638,12245,2017,30,4,2,9,3,1,1,5,9312,9111,1,38,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"2024",11639,12246,2017,26,4,2,9,3,2,2,9,9312,0,3,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2025",11640,12247,2017,38,4,2,11,4,1,2,11,8321,0,3,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2026",11641,12248,2017,33,4,1,7,2,2,2,11,5153,0,3,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2027",11642,12249,2017,38,4,3,14,5,2,2,11,5221,0,3,46,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2028",11643,12250,2017,30,4,2,11,4,2,2,11,7512,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2029",11644,12251,2017,23,4,3,13,5,2,2,11,9111,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2030",11645,12252,2017,26,4,2,11,4,2,2,11,5414,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2031",11646,12253,2017,27,4,3,15,5,2,3,15,3112,0,5,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2032",11649,12256,2017,24,4,2,9,3,1,3,13,4321,0,5,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2033",11650,12257,2017,31,4,2,11,4,2,1,5,9312,5131,1,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2034",11651,12258,2017,24,4,3,13,5,2,3,13,0,9321,5,28,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"2035",11652,12259,2017,28,4,3,12,5,1,3,12,5245,0,5,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2036",11653,12260,2017,33,4,3,15,5,2,1,7,3135,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2037",11654,12261,2017,32,4,3,13,5,1,3,12,5414,0,5,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2038",11655,12262,2017,38,4,3,13,5,1,2,11,5414,0,3,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2039",11656,12263,2017,22,4,2,9,3,2,3,15,7413,9321,5,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2040",11657,12264,2017,25,4,2,11,4,1,2,11,9321,0,3,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2041",11658,12265,2017,30,4,2,8,3,1,1,4,9312,9111,1,34,1,1,1,1,1,1,"Both employed",1,1,3,1,1
"2042",11659,12266,2017,26,4,2,11,4,2,2,11,9321,0,3,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2043",11660,12267,2017,32,4,3,15,5,1,2,9,8321,0,3,35,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"2044",11661,12269,2017,40,4,2,11,4,1,2,11,9312,7512,3,48,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2045",11662,12270,2017,28,4,3,12,5,1,2,11,7212,0,3,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2046",11663,12271,2017,23,4,2,11,4,1,3,13,5211,9321,5,25,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2047",11664,12272,2017,42,4,1,7,2,2,1,7,8321,9111,1,44,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2048",11665,12273,2017,27,4,2,11,4,2,2,9,9312,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2049",11667,12275,2017,22,4,3,13,5,2,2,11,3322,0,3,22,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"2050",11668,12276,2017,32,4,2,11,4,1,3,15,3114,0,5,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2051",11669,12277,2017,24,4,2,11,4,1,2,11,9321,0,3,29,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"2052",11670,12278,2017,26,4,2,11,4,1,2,11,9321,7543,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2053",11671,12279,2017,36,4,3,15,5,1,3,13,7233,0,5,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2054",11672,12280,2017,22,4,2,11,4,2,2,11,5414,0,3,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2055",11673,12281,2017,41,4,2,11,4,2,2,11,8331,0,3,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2056",11674,12282,2017,23,4,3,15,5,2,3,15,2411,2411,5,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2057",11675,12283,2017,40,4,3,13,5,1,2,11,8331,9321,3,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2058",11676,12284,2017,28,4,2,10,3,2,1,7,1113,0,1,46,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"2059",11677,12285,2017,23,4,2,11,4,1,1,7,9312,0,1,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2060",11678,12286,2017,30,4,3,12,5,2,2,11,0,5211,3,33,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"2061",11679,12287,2017,41,4,2,11,4,1,2,11,1221,9321,3,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2062",11680,12288,2017,37,4,3,13,5,1,3,15,0,9321,5,40,1,1,0,0,0,1,"Female only Employed",1,1,2,0,1
"2063",11681,12289,2017,36,4,2,11,4,2,2,9,9211,9111,3,39,1,1,1,0,1,1,"Both employed",1,1,2,1,1
"2064",11682,12291,2017,27,4,2,11,4,2,1,7,9312,9111,1,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2065",11683,12292,2017,31,4,2,11,4,1,2,8,8321,5223,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2066",11684,12293,2017,30,4,2,11,4,2,2,8,9313,0,3,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2067",11685,12294,2017,24,4,2,11,4,2,3,13,5221,0,5,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2068",11686,12295,2017,25,4,2,11,4,2,2,11,7124,9334,3,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2069",11687,12296,2017,42,4,3,15,5,1,2,9,5153,4311,3,42,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2070",11689,12298,2017,20,4,2,11,4,2,2,11,5221,0,3,21,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2071",11691,12300,2017,29,4,3,15,5,1,3,15,3334,3334,5,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2072",11692,12301,2017,44,4,3,13,5,2,2,9,5212,1221,3,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2073",11693,12302,2017,34,4,2,11,4,2,0,NA,8321,1420,0,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2074",11694,12303,2017,30,4,2,11,4,1,2,11,7115,4214,3,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2075",11695,12304,2017,22,4,2,11,4,2,2,11,9312,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2076",11696,12305,2017,28,4,2,11,4,1,3,13,9312,0,5,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2077",11697,12306,2017,33,4,2,11,4,2,3,13,5212,0,5,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2078",11698,12307,2017,26,4,2,11,4,1,2,11,9334,5221,3,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2079",11699,12308,2017,23,4,1,7,2,2,3,13,8321,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2080",11700,12309,2017,36,4,2,11,4,2,2,11,8321,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2081",11701,12310,2017,47,4,1,5,1,2,2,11,5120,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2082",11702,12312,2017,34,4,3,14,5,1,3,15,3119,0,5,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2083",11704,12314,2017,38,4,2,11,4,1,3,12,9312,4214,5,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2084",11705,12315,2017,37,4,1,7,2,2,2,11,8322,0,3,42,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2085",11706,12316,2017,43,4,2,11,4,1,2,10,3122,0,3,53,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2086",11707,12317,2017,22,4,2,9,3,2,3,12,9321,0,5,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2087",11710,12320,2017,33,4,1,7,2,1,1,4,9312,0,1,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2088",11711,12321,2017,31,4,1,7,2,1,1,7,6227,0,1,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2089",11712,12322,2017,31,4,2,9,3,1,2,11,9312,0,3,30,0,0,0,1,1,0,"Male only Employed",0,1,1,1,0
"2090",11713,12323,2017,30,4,3,13,5,1,3,15,9312,4222,5,42,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2091",11714,12324,2017,36,4,3,15,5,1,3,14,8331,0,5,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2092",11715,12325,2017,40,4,3,15,5,1,2,11,5212,0,3,42,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2093",11716,12326,2017,36,4,3,15,5,1,3,14,8322,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2094",11718,12328,2017,32,4,3,12,5,1,1,3,6115,0,1,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2095",11720,12330,2017,34,4,2,11,4,1,1,7,6115,0,1,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2096",11722,12332,2017,30,4,2,11,4,1,3,12,9213,0,5,39,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2097",11723,12333,2017,31,4,1,7,2,2,2,11,9312,0,3,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2098",11724,12334,2017,24,4,2,11,4,2,1,7,9213,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2099",11725,12335,2017,25,4,2,11,4,1,1,7,7113,0,1,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2100",11726,12336,2017,36,4,3,14,5,1,2,11,6115,1420,3,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2101",11727,12337,2017,31,4,2,11,4,2,2,11,9312,0,3,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2102",11728,12338,2017,41,4,3,17,5,1,3,13,8350,2341,5,43,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2103",11730,12340,2017,32,4,1,7,2,1,1,7,9312,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2104",11731,12341,2017,37,4,3,13,5,1,2,11,8331,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2105",11733,12343,2017,25,4,2,11,4,1,2,11,5112,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2106",11735,12345,2017,26,4,2,11,4,2,1,7,8322,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2107",11736,12346,2017,29,4,1,7,2,1,1,7,9213,0,1,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2108",11737,12347,2017,39,4,1,7,2,1,1,7,5151,0,1,48,0,1,0,1,1,0,"Male only Employed",1,1,2,1,0
"2109",11738,12348,2017,26,4,1,7,2,1,1,7,6115,0,1,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2110",11739,12349,2017,25,4,2,11,4,2,2,11,6115,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2111",11740,12350,2017,31,4,1,4,1,1,1,2,6115,0,1,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2112",11741,12351,2017,44,4,2,9,3,1,1,7,9213,6127,1,47,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2113",11742,12352,2017,28,4,3,13,5,1,0,NA,6115,0,0,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2114",11743,12354,2017,28,4,1,7,2,1,1,5,6213,6213,1,49,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2115",11744,12355,2017,35,4,2,11,4,2,1,7,6115,3253,1,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2116",11745,12356,2017,25,4,3,13,5,1,3,13,4214,1113,5,25,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2117",11747,12358,2017,39,4,2,9,3,1,1,7,7115,7533,1,50,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2118",11748,12359,2017,24,4,1,5,1,2,1,5,2149,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2119",11749,12360,2017,26,4,3,15,5,1,2,11,4412,4110,3,28,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"2120",11750,12361,2017,21,4,2,11,4,2,2,11,5113,0,3,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2121",11751,12362,2017,22,4,3,13,5,2,3,12,4110,5221,5,22,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"2122",11753,12364,2017,37,4,3,12,5,2,2,11,7231,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2123",11754,12365,2017,34,4,2,11,4,2,2,10,8331,5223,3,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2124",11755,12366,2017,32,4,3,15,5,1,3,15,1324,0,5,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2125",11756,12367,2017,38,4,3,14,5,1,3,13,5414,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2126",11757,12369,2017,25,4,2,11,4,1,2,11,8322,5212,3,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2127",11759,12371,2017,24,4,2,10,3,2,2,11,8321,0,3,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2128",11762,12374,2017,20,4,2,10,3,2,2,11,9311,0,3,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2129",11763,12375,2017,29,4,2,11,4,2,3,13,2651,5223,5,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2130",11764,12376,2017,22,4,2,11,4,2,2,11,9313,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2131",11765,12377,2017,39,4,3,13,5,1,2,11,7115,1420,3,47,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2132",11766,12378,2017,32,4,2,8,3,2,2,11,5153,0,3,32,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"2133",11767,12379,2017,31,4,3,13,5,1,3,14,3339,0,5,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2134",11769,12381,2017,26,4,2,11,4,1,2,11,7512,5221,3,24,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2135",11770,12382,2017,28,4,2,11,4,1,2,11,8322,0,3,30,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"2136",11771,12383,2017,20,4,1,5,1,2,1,5,9313,5211,1,29,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"2137",11772,12384,2017,30,4,2,10,3,2,3,12,2163,0,5,30,1,1,1,1,1,0,"Male only Employed",1,1,3,1,0
"2138",11773,12385,2017,27,4,3,15,5,1,3,13,5221,2341,5,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2139",11775,12387,2017,32,4,3,15,5,1,3,15,9621,5212,5,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2140",11776,12388,2017,35,4,3,15,5,2,2,11,5153,9520,3,64,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2141",11777,12389,2017,44,4,2,11,4,2,3,13,7212,0,5,42,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"2142",11779,12391,2017,24,4,3,15,5,1,3,15,5414,2330,5,29,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"2143",11780,12393,2017,24,4,3,14,5,2,3,15,5120,5230,5,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2144",11781,12394,2017,31,4,3,15,5,2,3,12,5131,4416,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2145",11782,12395,2017,41,4,2,11,4,2,1,4,9621,4213,1,47,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"2146",11783,12396,2017,29,4,2,11,4,2,2,11,3211,0,3,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
