"","CASEID","V000","V001","V002","V003","V004","V005","V006","V007","V008","V008A","V009","V010","V011","V012","V013","V024","V101","V106","V107","V149","V190","V191","V190A","V191A","V501","V502","V503","V504","V505","V506","V701","V702","V704","V704A","V705","V714","V714A","V715","V716","V717","V719","V721","V729","V730","V731","V732","V739","V740","V741","V743A","V743B","V743C","V743D","V743E","V743F","V744A","V744B","V744C","V744D","V744E","V745A","V745B","V745C","V745D","V746","D005","D101A","D101B","D101C","D101D","D101E","D101F","D101G","D101H","D101I","D101J","D102","D103A","D103B","D103C","D103D","D103E","D103F","D103G","D104","D105A","D105B","D105C","D105D","D105E","D105F","D105G","D105H","D105I","D105J","D105K","D105L","D105M","D105N","D106","D107","D108","D109","D110A","D110B","D110C","D110D","D110E","D110F","D110G","D110H","D111","D112","D112A","D113","D114"
"1494","    03460004  6","PH7",346,4,6,346,1553388,9,2017,1413,42986,12,1998,1188,18,1,6,6,2,8,3,1,-72057,1,-129524,2,1,1,1,1,NA,2,8,9313,1,9,0,0,8,0,0,NA,NA,3,23,0,NA,NA,NA,NA,5,2,NA,5,NA,2,0,0,0,0,0,0,0,NA,NA,NA,2229549,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0
"1496","    03470013  2","PH7",347,13,2,347,1685591,8,2017,1412,42972,2,1990,1082,27,3,6,6,2,11,4,1,-81776,1,-139835,1,1,1,1,1,NA,2,11,7511,1,8,0,0,11,0,0,NA,NA,3,28,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1209649,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,0,0,0,0,NA,NA,NA,0,1,0,2,1,0,NA,0,0,0,0,NA,1,0,NA,1,0
"1497","    03470016  2","PH7",347,16,2,347,1685591,8,2017,1412,42972,1,1982,985,35,5,6,6,2,11,4,1,-144944,1,-206853,1,1,1,1,1,NA,2,10,9213,1,4,1,NA,10,9213,4,2,NA,3,37,2,1,1,NA,1,2,2,NA,2,NA,1,0,1,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","    03470018  2","PH7",347,18,2,347,1685591,8,2017,1412,42972,4,1973,880,44,6,6,6,3,13,5,2,-67326,1,-124504,1,1,1,1,1,NA,2,11,8322,1,8,0,0,11,5212,3,3,NA,3,46,1,2,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,1209649,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1499","    03480010  2","PH7",348,10,2,348,2768004,9,2017,1413,42998,3,1987,1047,30,4,6,6,2,9,3,2,-21083,3,3594,2,1,1,1,1,NA,3,15,5414,1,3,1,NA,15,9213,4,1,NA,5,38,2,2,NA,NA,0,2,2,NA,2,NA,4,1,0,0,0,0,0,0,NA,NA,NA,1986433,1,1,1,0,1,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1500","    03480014  2","PH7",348,14,2,348,2768004,9,2017,1413,42997,1,1995,1141,22,2,6,6,2,11,4,2,-65321,2,-43949,2,1,1,1,1,NA,2,9,3114,1,1,0,0,9,1420,1,3,NA,3,24,1,2,NA,NA,0,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1986433,1,1,0,0,1,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"1501","    03480015  3","PH7",348,15,3,348,2768004,9,2017,1413,42997,3,1989,1071,28,3,6,6,1,7,2,2,-58041,2,-36126,2,1,2,1,1,NA,2,11,9312,1,9,0,0,11,0,0,NA,NA,3,31,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,1,0,0,0,0,0,NA,NA,NA,1986433,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1502","    03480019  2","PH7",348,19,2,348,2768004,9,2017,1413,42997,8,1983,1004,34,4,6,6,1,5,1,1,-117754,1,-100300,1,1,1,1,1,NA,1,7,9213,1,4,0,0,7,9213,4,2,NA,1,38,1,2,2,NA,1,2,1,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","    03480023  1","PH7",348,23,1,348,2768004,9,2017,1413,42997,3,1975,903,42,6,6,6,2,8,3,1,-120310,1,-103048,2,1,2,1,1,NA,3,13,5414,1,3,1,1,13,9213,4,2,NA,5,59,3,2,1,NA,1,1,2,NA,2,NA,1,0,0,0,0,0,1,0,NA,NA,2,1986433,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1505","    03490022  2","PH7",349,22,2,349,2495335,9,2017,1413,43005,6,1993,1122,24,2,6,6,1,5,1,1,-128705,1,-189624,2,1,1,1,1,NA,1,2,9213,1,4,1,NA,2,6213,4,1,NA,1,27,2,2,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1790755,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,5,0,0,NA,0,0,0,0,NA,0,1,0,1,2
"1506","    03490025  2","PH7",349,25,2,349,2495335,9,2017,1413,43006,2,1986,1034,31,4,6,6,2,10,3,2,-65175,1,-122223,1,1,1,1,1,NA,3,12,5414,1,3,1,NA,12,1420,1,1,NA,5,36,2,1,NA,NA,0,2,2,NA,2,NA,1,0,0,0,0,0,3,0,NA,NA,NA,1790755,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1507","    03500007  5","PH7",350,7,5,350,2024361,9,2017,1413,42993,9,1996,1161,21,2,6,6,1,5,1,2,-64913,1,-121945,1,1,1,2,1,NA,1,2,6111,1,4,0,0,2,9111,6,2,NA,1,27,1,2,2,NA,1,2,1,NA,2,NA,2,0,1,1,0,1,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","    03500017  2","PH7",350,17,2,350,2024361,9,2017,1413,42992,4,1986,1036,31,4,6,6,2,11,4,2,-49508,1,-105600,1,1,1,1,1,NA,2,11,9213,1,4,1,NA,11,7514,8,3,NA,3,32,2,1,NA,NA,0,2,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1452765,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1509","    03500018  2","PH7",350,18,2,350,2024361,9,2017,1413,42993,1,1990,1081,27,3,6,6,2,11,4,2,-59420,1,-116116,2,1,1,1,1,NA,2,9,8321,1,8,0,0,9,0,0,NA,NA,3,34,0,NA,NA,NA,NA,1,2,NA,2,NA,1,1,1,0,0,0,0,0,NA,NA,NA,1452765,1,0,1,1,1,NA,NA,NA,NA,NA,4,0,0,2,0,0,2,0,1,0,2,0,0,3,3,NA,0,0,0,0,NA,NA,NA,1,1,0,95,0,0,NA,0,0,0,0,NA,0,1,2,1,1
"1510","    03500021  6","PH7",350,21,6,350,2024361,9,2017,1413,42992,4,1987,1048,30,4,6,6,2,11,4,3,17290,2,-34732,2,1,1,1,1,NA,2,11,7534,1,8,1,NA,11,5212,3,3,NA,3,32,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,1,2905530,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1511","    03500026  2","PH7",350,26,2,350,2024361,9,2017,1413,42992,6,1973,882,44,6,6,6,2,10,3,2,-34284,1,-89449,1,1,1,1,1,NA,2,11,7115,1,8,1,NA,11,5142,7,3,NA,3,48,2,3,NA,NA,0,2,1,NA,1,NA,2,0,0,0,0,0,2,0,NA,NA,NA,1452765,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"1512","    03510004  2","PH7",351,4,2,351,2652327,9,2017,1413,43002,4,1974,892,43,6,6,6,1,5,1,2,-60114,1,-116853,1,1,2,1,1,NA,1,2,6118,1,4,1,NA,2,8350,8,2,NA,1,47,2,2,1,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","    03510011  2","PH7",351,11,2,351,2652327,9,2017,1413,43002,2,1986,1034,31,4,6,6,2,11,4,2,-69405,1,-126710,1,1,1,1,1,NA,2,11,8331,1,8,0,0,11,0,0,NA,NA,3,30,0,NA,NA,NA,NA,2,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,1903418,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1515","    03510013  2","PH7",351,13,2,351,2652327,9,2017,1413,43002,3,1988,1059,29,3,6,6,2,10,3,1,-122222,1,-182746,1,1,1,1,1,NA,2,10,9213,1,4,1,NA,10,5223,7,3,NA,3,33,2,2,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1903418,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1516","    03510016  2","PH7",351,16,2,351,2652327,9,2017,1413,43002,10,1979,958,37,5,6,6,1,7,2,1,-120432,1,-180847,1,1,1,1,1,NA,1,7,9331,1,9,0,0,7,0,0,NA,NA,1,41,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1903418,1,1,0,0,1,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"1517","    03510025  2","PH7",351,25,2,351,2652327,9,2017,1413,43000,2,1988,1058,29,3,6,6,1,7,2,1,-113061,1,-173027,1,1,1,1,1,NA,0,NA,9321,1,9,1,NA,0,9321,9,2,NA,0,30,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,1903418,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1518","    03520001  2","PH7",352,1,2,352,2115251,9,2017,1413,42992,10,1982,994,34,4,6,6,3,12,5,3,41027,3,-9548,1,1,2,1,1,NA,2,11,5153,1,7,1,NA,11,5221,7,3,NA,3,34,2,1,NA,NA,0,1,2,NA,2,NA,1,1,0,0,0,0,2,0,NA,NA,NA,1517991,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"1519","    03520009  2","PH7",352,9,2,352,2115251,9,2017,1413,42991,9,1970,849,47,7,6,6,2,9,3,2,-68202,1,-125434,1,1,1,1,1,NA,1,4,5249,1,7,0,0,4,0,0,NA,NA,1,46,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","    03520012  2","PH7",352,12,2,352,2115251,9,2017,1413,42992,2,1977,926,40,6,6,6,1,7,2,2,-70147,1,-127497,2,1,2,1,1,NA,3,12,5249,1,7,1,NA,12,5249,7,3,NA,5,41,2,1,NA,NA,0,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1517991,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0
"1521","    03520016  2","PH7",352,16,2,352,2115251,9,2017,1413,42992,6,1978,942,39,5,6,6,2,11,4,1,-89796,1,-148344,1,1,1,1,1,NA,1,7,9213,1,4,0,0,7,1221,1,3,NA,1,47,1,2,NA,NA,0,1,1,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,3035982,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
"1522","    03520021  2","PH7",352,21,2,352,2115251,9,2017,1413,42991,8,1996,1160,21,2,6,6,2,10,3,1,-94663,1,-153507,2,1,1,1,1,NA,2,10,5131,1,7,0,0,10,0,0,NA,NA,3,30,0,NA,NA,NA,NA,2,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1517991,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2
"1524","    03530009  2","PH7",353,9,2,353,5222026,9,2017,1413,42993,11,1987,1055,29,3,6,6,2,9,3,1,-139330,1,-200897,1,1,1,1,1,NA,1,7,6226,1,4,0,0,7,0,0,NA,NA,1,37,0,NA,NA,NA,NA,2,1,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,3747539,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1
"1525","    03530011  2","PH7",353,11,2,353,5222026,9,2017,1413,42993,8,1993,1124,24,2,6,6,2,8,3,1,-125337,1,-186051,2,1,1,1,1,NA,2,11,9312,1,9,0,0,11,0,0,NA,NA,3,46,0,NA,NA,NA,NA,1,1,NA,4,NA,1,0,1,0,0,0,1,0,NA,NA,NA,3747539,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1526","    03530013  4","PH7",353,13,4,353,5222026,9,2017,1413,42993,10,1994,1138,22,2,6,6,3,13,5,5,137943,4,93274,2,1,1,1,1,NA,3,15,9216,1,4,1,NA,15,9216,4,1,NA,5,22,2,1,NA,NA,0,5,1,NA,4,NA,1,0,0,0,0,0,0,0,NA,NA,NA,7495079,1,1,0,0,1,NA,NA,NA,NA,NA,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,1
"1527","    03540001  2","PH7",354,1,2,354,2635801,9,2017,1413,43007,5,1987,1049,30,4,6,6,1,3,1,1,-201848,1,-267224,1,1,1,1,1,NA,1,2,6112,1,4,0,0,2,0,0,NA,NA,1,33,0,NA,NA,NA,NA,2,1,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1528","    03540002  2","PH7",354,2,2,354,2635801,9,2017,1413,43006,2,1990,1082,27,3,6,6,1,7,2,1,-177822,1,-241734,1,1,1,1,1,NA,1,3,6112,1,4,0,0,3,9213,4,1,NA,1,29,1,1,NA,NA,0,1,1,NA,1,NA,1,0,0,0,0,0,2,2,NA,NA,NA,1891559,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,0
"1529","    03540004  2","PH7",354,4,2,354,2635801,9,2017,1413,43006,11,1993,1127,23,2,6,6,1,3,1,1,-143750,1,-205587,1,1,1,1,1,NA,0,NA,6112,1,4,1,NA,0,9213,4,3,NA,0,33,2,2,NA,NA,0,2,1,NA,4,NA,2,1,1,0,0,0,0,0,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1530","    03540006  2","PH7",354,6,2,354,2635801,9,2017,1413,43007,4,1993,1120,24,2,6,6,1,4,1,1,-175843,1,-239635,1,1,1,1,1,NA,1,1,6117,1,4,1,NA,1,9211,4,1,NA,1,28,2,1,NA,NA,0,1,4,NA,4,NA,4,0,0,0,0,0,2,2,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0
"1531","    03540013  2","PH7",354,13,2,354,2635801,9,2017,1413,43006,12,1997,1176,19,1,6,6,1,5,1,1,-143385,1,-205198,2,1,1,1,1,NA,1,5,6112,1,4,1,NA,5,9213,4,1,NA,1,23,2,3,NA,NA,0,2,4,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,3,3,0,2,2,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0
"1532","    03540014  2","PH7",354,14,2,354,2635801,9,2017,1413,43008,10,1984,1018,32,4,6,6,1,2,1,1,-153568,1,-216003,1,1,1,1,1,NA,1,4,6117,1,4,1,NA,4,6117,4,1,NA,1,37,2,1,NA,NA,0,2,2,NA,2,NA,2,0,0,1,0,0,2,2,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1533","    03540015  2","PH7",354,15,2,354,2635801,9,2017,1413,43007,12,1992,1116,24,2,6,6,1,7,2,1,-179244,1,-243243,1,1,1,1,1,NA,1,4,6112,1,4,0,0,4,0,0,NA,NA,1,28,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,2,NA,NA,NA,1891559,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1534","    03540019  2","PH7",354,19,2,354,2635801,9,2017,1413,43007,12,1993,1128,23,2,6,6,1,7,2,1,-140588,1,-202232,1,1,1,1,1,NA,1,5,6112,1,4,0,0,5,6112,4,3,NA,1,28,1,2,NA,NA,0,2,1,NA,2,NA,1,0,1,0,0,0,0,2,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1535","    03540021  2","PH7",354,21,2,354,2635801,9,2017,1413,43006,3,1996,1155,21,2,6,6,1,7,2,1,-214920,1,-281094,1,1,1,1,1,NA,1,7,9213,1,4,0,0,7,0,0,NA,NA,1,23,0,NA,NA,NA,NA,4,4,NA,2,NA,4,0,1,0,0,0,2,2,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1536","    03540022  1","PH7",354,22,1,354,2635801,9,2017,1413,43007,1,1974,889,43,6,6,6,1,5,1,1,-179730,1,-243759,1,1,1,1,1,NA,1,5,6112,1,4,1,NA,5,9213,4,1,NA,1,44,2,1,NA,NA,0,1,4,NA,4,NA,2,0,0,0,0,0,2,2,NA,NA,NA,1891559,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0
"1537","    03540023  2","PH7",354,23,2,354,2635801,9,2017,1413,43006,10,1975,910,41,6,6,6,1,1,1,1,-174017,1,-237697,1,1,1,1,1,NA,1,1,6112,1,4,1,NA,1,9213,4,3,NA,1,43,2,1,NA,NA,0,2,2,NA,1,NA,1,0,0,1,0,0,2,2,NA,NA,NA,1891559,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1538","    03550004  2","PH7",355,4,2,355,1751692,9,2017,1413,43003,12,1987,1056,29,3,6,6,2,11,4,3,28278,2,-23074,1,1,1,1,1,NA,2,11,5414,1,3,1,NA,11,3343,1,2,NA,3,30,2,1,2,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,3,1257086,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"1539","    03550020  2","PH7",355,20,2,355,1751692,9,2017,1413,42988,12,1984,1020,32,4,6,6,3,15,5,3,35692,2,-15208,1,1,1,1,1,NA,3,15,4211,1,2,1,NA,15,4110,2,2,NA,5,36,2,1,1,NA,1,1,2,NA,1,NA,2,0,0,0,0,0,2,0,NA,NA,1,1257086,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1540","    03550027  2","PH7",355,27,2,355,1751692,9,2017,1413,42984,11,1977,935,39,5,6,6,2,11,4,3,30241,2,-20991,1,1,1,1,1,NA,3,13,3141,1,1,0,0,13,0,0,NA,NA,5,38,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1257086,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1541","    03560006  2","PH7",356,6,2,356,685804,9,2017,1413,43004,5,1980,965,37,5,6,6,3,13,5,1,-107600,1,-89388,1,1,1,1,1,NA,3,13,7115,1,8,0,0,13,0,0,NA,NA,5,42,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","    03570005  2","PH7",357,5,2,357,2272242,9,2017,1413,42991,4,1993,1120,24,2,6,6,2,11,4,1,-138934,1,-200476,1,1,1,1,1,NA,2,9,9211,1,4,0,0,9,0,0,NA,NA,3,25,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,1630654,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"1543","    03570025  6","PH7",357,25,6,357,2272242,9,2017,1413,42991,11,1999,1199,17,1,6,6,2,10,3,2,-30560,1,-85497,2,1,1,1,1,NA,2,10,5249,1,7,0,0,10,0,0,NA,NA,3,19,0,NA,NA,NA,NA,1,1,NA,1,NA,2,0,1,0,1,0,0,0,NA,NA,NA,3261308,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
