"","CASEID","V000","V001","V002","V003","V004","V005","V006","V007","V008","V008A","V009","V010","V011","V012","V013","V024","V101","V106","V107","V149","V190","V191","V190A","V191A","V501","V502","V503","V504","V505","V506","V701","V702","V704","V704A","V705","V714","V714A","V715","V716","V717","V719","V721","V729","V730","V731","V732","V739","V740","V741","V743A","V743B","V743C","V743D","V743E","V743F","V744A","V744B","V744C","V744D","V744E","V745A","V745B","V745C","V745D","V746","D005","D101A","D101B","D101C","D101D","D101E","D101F","D101G","D101H","D101I","D101J","D102","D103A","D103B","D103C","D103D","D103E","D103F","D103G","D104","D105A","D105B","D105C","D105D","D105E","D105F","D105G","D105H","D105I","D105J","D105K","D105L","D105M","D105N","D106","D107","D108","D109","D110A","D110B","D110C","D110D","D110E","D110F","D110G","D110H","D111","D112","D112A","D113","D114"
"4919","    10240020  2","PH7",1024,20,2,1024,475966,8,2017,1412,42978,10,1988,1066,28,3,9,9,1,7,2,1,-118741,1,-101361,1,1,1,1,1,NA,1,2,210,1,7,0,0,2,0,0,NA,NA,1,44,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,2,2,NA,NA,NA,357518,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4920","    10250002  2","PH7",1025,2,2,1025,907998,8,2017,1412,42962,3,1989,1071,28,3,9,9,3,12,5,4,67462,3,18498,2,1,1,1,1,NA,3,12,5414,1,3,0,0,12,0,0,NA,NA,5,46,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,NA,682034,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4923","    10250020  2","PH7",1025,20,2,1025,907998,8,2017,1412,42962,6,1990,1086,27,3,9,9,3,12,5,4,57221,3,7633,1,1,1,1,1,NA,3,13,4212,1,2,1,1,13,1211,1,1,NA,5,29,3,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,3,0,NA,NA,2,682034,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4924","    10260002  3","PH7",1026,2,3,1026,768869,8,2017,1412,42965,5,1995,1145,22,2,9,9,3,14,5,3,28580,4,56968,2,1,1,1,1,NA,3,15,6129,1,4,0,0,15,0,0,NA,NA,5,21,0,NA,NA,NA,NA,1,1,NA,2,NA,1,0,1,0,0,0,0,0,NA,NA,NA,1164837,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0
"4925","    10260017  3","PH7",1026,17,3,1026,768869,8,2017,1412,42965,8,1992,1112,25,3,9,9,3,15,5,3,9694,3,36671,1,1,1,2,1,NA,3,15,2611,1,1,0,0,15,0,0,NA,NA,5,23,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,577528,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4926","    10260022  2","PH7",1026,22,2,1026,768869,8,2017,1412,42965,8,1990,1088,27,3,9,9,1,5,1,1,-173577,1,-160295,1,1,1,1,1,NA,1,5,9211,1,4,0,0,5,0,0,NA,NA,1,31,0,NA,NA,NA,NA,1,2,NA,2,NA,2,1,0,0,0,0,0,0,NA,NA,NA,577528,0,1,1,0,1,NA,NA,NA,NA,NA,3,2,0,0,2,0,2,0,1,2,0,0,0,3,0,NA,0,0,2,0,NA,NA,NA,1,1,0,95,1,0,NA,0,0,1,1,NA,1,0,NA,0,NA
"4927","    10270013  2","PH7",1027,13,2,1027,922643,8,2017,1412,42970,4,1974,892,43,6,9,9,3,12,5,3,5415,3,32071,1,1,1,1,1,NA,2,8,0,0,0,1,NA,8,5211,3,2,NA,3,48,2,1,1,NA,1,1,2,NA,2,NA,7,0,1,0,0,0,3,0,NA,NA,1,1397804,1,0,0,0,1,NA,NA,NA,NA,NA,2,2,2,0,2,0,0,0,1,0,3,3,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,7,1,0,NA,0,0,0,0,NA,1,0,NA,0,NA
"4928","    10270016  8","PH7",1027,16,8,1027,922643,8,2017,1412,42970,7,1989,1075,28,3,9,9,3,15,5,3,-7079,3,18645,2,1,1,2,1,NA,3,15,5230,1,7,1,NA,15,2352,1,2,NA,5,27,2,1,1,NA,1,2,2,NA,2,NA,4,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4929","    10270020  2","PH7",1027,20,2,1027,922643,8,2017,1412,42970,5,1977,929,40,6,9,9,3,15,5,2,-39609,3,-16316,2,1,1,2,1,NA,2,9,8321,1,8,0,0,9,0,0,NA,NA,3,23,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,1,0,NA,NA,NA,693034,0,1,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"4931","    10280005  5","PH7",1028,5,5,1028,1343690,8,2017,1412,42963,6,1997,1170,20,2,9,9,3,14,5,5,206529,5,166041,1,1,1,1,1,NA,3,15,0,0,0,0,0,15,0,0,NA,NA,5,24,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4932","    10280017  2","PH7",1028,17,2,1028,1343690,8,2017,1412,42963,8,1994,1136,23,2,9,9,3,15,5,4,75643,3,27178,1,1,1,1,1,NA,3,15,3312,1,1,1,NA,15,5221,7,2,NA,5,31,2,1,1,NA,1,2,1,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,2,1009300,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4933","    10280018  2","PH7",1028,18,2,1028,1343690,8,2017,1412,42963,4,1973,880,44,6,9,9,3,15,5,5,201172,5,160357,1,1,1,1,1,NA,3,15,9999,1,99,1,NA,15,9999,99,2,NA,5,48,2,1,2,NA,1,1,2,NA,2,NA,4,0,0,0,0,0,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4934","    10280024  4","PH7",1028,24,4,1028,1343690,8,2017,1412,42964,6,1987,1050,30,4,9,9,3,15,5,5,126176,4,80791,5,2,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4132,2,2,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1009300,8,8,8,8,8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4935","    10290006  3","PH7",1029,6,3,1029,1698834,8,2017,1412,42971,9,1985,1029,31,4,9,9,3,13,5,3,3500,2,-49362,1,1,2,2,1,NA,3,14,0,0,0,1,NA,14,1420,1,3,NA,5,37,2,1,NA,NA,0,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1276063,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4936","    10290012  2","PH7",1029,12,2,1029,1698834,8,2017,1412,42971,6,1991,1098,26,3,9,9,1,1,1,1,-216250,1,-282504,1,1,1,1,1,NA,1,2,9213,1,4,1,NA,2,7317,8,2,NA,1,29,2,3,4,NA,1,4,1,NA,1,NA,1,0,1,1,0,0,0,0,NA,NA,2,1276063,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4937","    10290017 11","PH7",1029,17,11,1029,1698834,8,2017,1412,42971,4,1993,1120,24,2,9,9,2,9,3,2,-61381,1,-118197,5,2,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1221,1,3,NA,NA,NA,2,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4938","    10290020  2","PH7",1029,20,2,1029,1698834,8,2017,1412,42971,3,1979,951,38,5,9,9,2,9,3,2,-58176,1,-114797,1,1,1,1,1,NA,2,11,7115,1,8,0,0,11,0,0,NA,NA,3,38,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,2573734,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4939","    10300007  2","PH7",1030,7,2,1030,629740,8,2017,1412,42975,4,1980,964,37,5,9,9,3,15,5,1,-118626,1,-101238,1,1,1,1,1,NA,2,10,6111,1,4,0,0,10,0,0,NA,NA,3,42,0,NA,NA,NA,NA,1,1,NA,2,NA,1,0,0,0,0,0,1,0,NA,NA,NA,473023,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,3,3,0,0,3,0,1,3,0,0,0,0,0,NA,2,0,3,0,NA,NA,NA,1,0,1,3,0,0,NA,0,0,0,0,NA,0,1,2,1,2
"4941","    10300018  2","PH7",1030,18,2,1030,629740,8,2017,1412,42975,6,1990,1086,27,3,9,9,2,10,3,1,-133677,1,-117413,1,1,1,1,1,NA,1,7,7113,1,8,0,0,7,0,0,NA,NA,1,32,0,NA,NA,NA,NA,2,2,NA,2,NA,2,1,1,0,0,0,0,3,NA,NA,NA,473023,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4942","    10310003  2","PH7",1031,3,2,1031,834995,9,2017,1413,42994,9,1985,1029,32,4,9,9,2,11,4,2,-58739,1,-115394,2,1,1,1,1,NA,2,9,9329,2,9,1,NA,9,5212,3,3,NA,3,27,2,1,NA,NA,0,1,1,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,545682,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4943","    10310006  2","PH7",1031,6,2,1031,834995,9,2017,1413,42993,4,1991,1096,26,3,9,9,3,13,5,3,28459,2,-22882,1,1,1,1,1,NA,3,13,6226,1,4,1,NA,13,1420,1,3,NA,5,27,2,2,NA,NA,0,4,4,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,545682,1,0,1,0,1,NA,NA,NA,NA,NA,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4944","    10310007  2","PH7",1031,7,2,1031,834995,9,2017,1413,42994,12,1994,1140,22,2,9,9,3,12,5,2,-49763,1,-105871,1,1,1,1,1,NA,3,13,0,0,0,0,0,13,0,0,NA,NA,5,29,0,NA,NA,NA,NA,2,4,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,545682,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4945","    10310009  2","PH7",1031,9,2,1031,834995,9,2017,1413,42994,12,1980,972,36,5,9,9,2,10,3,1,-95421,1,-154312,1,1,1,1,1,NA,3,13,9329,1,9,0,0,13,0,0,NA,NA,5,42,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,1076812,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4946","    10310019  3","PH7",1031,19,3,1031,834995,9,2017,1413,42994,4,1986,1036,31,4,9,9,3,13,5,3,44189,3,-6194,2,1,1,1,1,NA,3,14,9621,1,9,0,0,14,0,0,NA,NA,5,38,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,545682,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4947","    10320006  2","PH7",1032,6,2,1032,3144697,9,2017,1413,42990,4,1990,1084,27,3,9,9,2,11,4,1,-153332,1,-215752,2,1,1,1,1,NA,1,4,5153,1,7,0,0,4,0,0,NA,NA,1,30,0,NA,NA,NA,NA,1,1,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,2055107,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,NA
"4949","    10320008  2","PH7",1032,8,2,1032,3144697,9,2017,1413,42990,3,1993,1119,24,2,9,9,1,7,2,1,-147536,1,-209603,1,1,1,1,1,NA,1,7,9621,1,9,0,0,7,0,0,NA,NA,1,32,0,NA,NA,NA,NA,1,2,NA,1,NA,2,0,0,0,0,0,2,0,NA,NA,NA,2055107,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4950","    10320013  2","PH7",1032,13,2,1032,3144697,9,2017,1413,42990,5,1990,1085,27,3,9,9,2,11,4,1,-82636,1,-140748,2,1,1,1,1,NA,2,11,9329,1,9,0,0,11,0,0,NA,NA,3,30,0,NA,NA,NA,NA,1,2,NA,2,NA,2,0,0,8,8,0,2,0,NA,NA,NA,2055107,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4951","    10340018  3","PH7",1034,18,3,1034,814793,9,2017,1413,42998,11,1991,1103,25,3,9,9,2,11,4,4,105489,4,58842,1,1,1,1,1,NA,3,12,3323,1,1,0,0,12,9111,6,2,NA,5,27,1,1,2,NA,1,1,2,NA,2,NA,NA,0,0,0,0,0,0,0,NA,NA,4,532479,0,1,0,0,1,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"4952","    10340019  7","PH7",1034,19,7,1034,814793,9,2017,1413,42998,6,2000,1206,17,1,9,9,1,7,2,3,23378,2,-28273,2,1,1,1,1,NA,1,7,9312,1,9,0,0,7,0,0,NA,NA,1,27,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1576139,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4953","    10350021  2","PH7",1035,21,2,1035,2289501,9,2017,1413,42990,7,1991,1099,26,3,9,9,2,11,4,2,-50780,1,-106950,2,1,1,1,1,NA,2,9,8322,1,8,0,0,9,0,0,NA,NA,3,24,0,NA,NA,NA,NA,1,1,NA,1,NA,1,1,0,0,0,0,0,0,NA,NA,NA,1496223,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,3,0,0,3,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4955","    10360004  2","PH7",1036,4,2,1036,2329904,9,2017,1413,42992,9,1991,1101,26,3,9,9,2,8,3,2,-55001,1,-111429,1,1,2,1,1,NA,2,8,9331,1,9,0,0,8,0,0,NA,NA,3,22,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1522628,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,3,3,0,3,NA,3,3,3,3,NA,NA,NA,1,1,1,0,0,0,NA,0,0,0,0,NA,0,1,2,1,2
"4956","    10360008  2","PH7",1036,8,2,1036,2329904,9,2017,1413,42990,6,1980,966,37,5,9,9,3,12,5,3,8653,2,-43895,1,1,1,1,1,NA,0,NA,5211,1,3,0,0,0,0,0,NA,NA,0,37,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1522628,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4957","    10360009  2","PH7",1036,9,2,1036,2329904,9,2017,1413,42993,9,1983,1005,34,4,9,9,0,NA,0,2,-52841,1,-109137,1,1,1,1,1,NA,3,13,9312,1,9,0,0,13,0,0,NA,NA,5,34,0,NA,NA,NA,NA,2,1,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1522628,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4958","    10360012  2","PH7",1036,12,2,1036,2329904,9,2017,1413,42993,5,1989,1073,28,3,9,9,2,9,3,2,-30387,1,-85315,1,1,1,1,1,NA,3,13,1324,1,1,0,0,13,0,0,NA,NA,5,31,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,1,0,0,0,0,0,NA,NA,NA,1522628,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,1
"4959","    10360017  2","PH7",1036,17,2,1036,2329904,9,2017,1413,42992,6,1989,1074,28,3,9,9,1,4,1,1,-84592,1,-142823,1,1,2,1,1,NA,3,15,8321,1,8,0,0,15,0,0,NA,NA,5,38,0,NA,NA,NA,NA,4,2,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,1522628,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4962","    10360018  2","PH7",1036,18,2,1036,2329904,9,2017,1413,42993,12,1985,1032,31,4,9,9,1,7,2,1,-160238,1,-223079,1,1,1,1,1,NA,3,13,6226,1,4,0,0,13,0,0,NA,NA,5,37,0,NA,NA,NA,NA,1,2,NA,2,NA,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963","    10360019  2","PH7",1036,19,2,1036,2329904,9,2017,1413,42992,7,1985,1027,32,4,9,9,2,11,4,3,12016,2,-40327,1,1,1,1,1,NA,3,14,5212,1,3,0,0,14,0,0,NA,NA,5,30,0,NA,NA,NA,NA,1,2,NA,2,NA,4,0,0,0,0,0,3,0,NA,NA,NA,1522628,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,2,0,0,0,NA,NA,NA,0,0,1,3,0,0,NA,0,0,0,0,NA,0,0,NA,0,NA
"4964","    10360022  1","PH7",1036,22,1,1036,2329904,9,2017,1413,42992,9,1982,993,35,5,9,9,2,8,3,3,25305,2,-26228,3,2,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,8,0,0,2,0,NA,NA,NA,1522628,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA
"4965","    10360023  2","PH7",1036,23,2,1036,2329904,9,2017,1413,42990,11,1975,911,41,6,9,9,1,7,2,1,-78323,1,-136172,1,1,1,1,1,NA,3,15,9520,1,9,0,0,15,0,0,NA,NA,5,39,0,NA,NA,NA,NA,4,4,NA,4,NA,4,0,0,0,0,0,0,0,NA,NA,NA,1522628,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,3,0,0,3,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4966","    10360030  2","PH7",1036,30,2,1036,2329904,9,2017,1413,42992,12,1993,1128,23,2,9,9,1,7,2,2,-59714,1,-116429,1,1,1,1,1,NA,2,9,9329,1,9,0,0,9,0,0,NA,NA,3,24,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,1522628,1,1,1,0,1,NA,NA,NA,NA,NA,4,2,0,1,1,1,0,3,1,2,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,1,0,0,NA,0,0,0,0,NA,0,1,2,0,NA
"4968","    10360031  2","PH7",1036,31,2,1036,2329904,9,2017,1413,42993,6,1994,1134,23,2,9,9,3,13,5,2,-29621,1,-84502,1,1,1,1,1,NA,2,11,9329,1,9,0,0,11,0,0,NA,NA,3,22,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1522628,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,NA
"4970","    10370008  2","PH7",1037,8,2,1037,1346765,9,2017,1413,42996,10,1978,946,38,5,9,9,3,15,5,5,135045,4,90200,1,1,1,1,1,NA,3,13,3511,1,1,1,NA,13,1346,1,2,NA,5,37,2,1,1,NA,1,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,1,880132,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"4971","    10370014  1","PH7",1037,14,1,1037,1346765,9,2017,1413,42999,8,1980,968,37,5,9,9,3,15,5,4,102867,4,56061,2,1,2,2,1,NA,2,9,9312,1,9,0,0,9,0,0,NA,NA,3,39,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,880132,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4972","    10370016  2","PH7",1037,16,2,1037,1346765,9,2017,1413,42999,7,1983,1003,34,4,9,9,3,13,5,3,7201,2,-45436,2,1,1,1,1,NA,3,12,7231,1,8,0,0,12,0,0,NA,NA,5,36,0,NA,NA,NA,NA,2,4,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,880132,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4974","    10380005  7","PH7",1038,5,7,1038,2141357,9,2017,1413,42990,11,1990,1091,26,3,9,9,2,9,3,5,118987,4,73163,1,1,1,1,1,NA,3,15,9621,1,9,0,0,15,0,0,NA,NA,5,31,0,NA,NA,NA,NA,1,4,NA,4,NA,1,0,0,0,0,0,0,0,NA,NA,NA,4142250,0,0,1,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"4975","    10380013  4","PH7",1038,13,4,1038,2141357,9,2017,1413,42991,6,1995,1146,22,2,9,9,3,14,5,2,-67192,1,-124363,2,1,1,1,1,NA,3,12,5131,1,7,0,0,12,3322,1,2,NA,5,26,1,2,1,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,1399409,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,NA
